id,municipio,uf,nome_feira,categoria,dia_semana,horario_inicio,horario_fim,endereco,numero,bairro,referencia,subprefeitura,quantidade_feirantes,codigo_oficial,fonte_nome,fonte_url,status_validacao,observacoes
guarulhos-40b29759,Guarulhos,SP,Ponte Alta,Feira livre tradicional,Sábado,-,-,Rua Zeferino Alves de Oliveira,-,Bonsucesso,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-b9176b8c,Guarulhos,SP,Recreio São Jorge,Feira livre tradicional,Sábado,-,-,Avenida Palmira Rossi,-,Cabuçu,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-ec094fa7,Guarulhos,SP,Varejão CECAP,Feira livre tradicional,Sábado,-,-,Avenida Presidente Tancredo de Almeida Neves,-,Cecap,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-2aa31315,Guarulhos,SP,Jardim Cumbica,Feira livre tradicional,Sábado,-,-,Avenida Brejinho,-,Cumbica,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-e85bbb5c,Guarulhos,SP,Tranquilidade,Feira livre tradicional,Sábado,-,-,Estacionamento do Estádio do Flamengo,-,Gopoúva,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-6d25e74f,Guarulhos,SP,Lavras,Feira livre tradicional,Sábado,-,-,Rua Russas,-,Lavras,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-73241ca6,Guarulhos,SP,Continental V,Feira livre tradicional,Sábado,-,-,Rua Benedito Caetano da Cruz,-,Morros,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-b80b23e8,Guarulhos,SP,Pimentas,Feira livre tradicional,Sábado,-,-,Avenida José Miguel Ackel,-,Pimentas,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-eba2014c,Guarulhos,SP,Jardim Silvestre,Feira livre tradicional,Sábado,-,-,Rua José Diogo,-,Pimentas,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-f141762c,Guarulhos,SP,Jardim Santo Afonso,Feira livre tradicional,Sábado,-,-,Rua Moreno,-,Pimentas,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-ffdb0c7c,Guarulhos,SP,Munhoz,Feira livre tradicional,Sábado,-,-,Avenida Santana,-,Ponte Grande,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-1bc70da0,Guarulhos,SP,Haroldo Veloso,Feira livre tradicional,Sábado,-,-,Rua Primo de Luca,-,São João,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-4d327a05,Guarulhos,SP,Varejão Taboão,Feira livre tradicional,Sábado,-,-,Rua Deputado Ulisses Guimarães (estacionamento),-,Taboão,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-3e3c2d55,Guarulhos,SP,Torres Tibagy,Feira livre tradicional,Sábado,-,-,Alameda Yayá,-,Torres Tibagy,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-d864f6a1,Guarulhos,SP,Sorocabana,Feira livre tradicional,Sábado,-,-,Rua Carlos Roberto Doto,-,Vila Augusta,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-d491e035,Guarulhos,SP,Santa Cecília,Feira livre tradicional,Sábado,-,-,Rua São Geraldo,-,Vila Rio,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-6933867d,Guarulhos,SP,Bom Clima,Feira livre tradicional,Terça-feira,-,-,Avenida João Bernardo de Medeiros,-,Bom Clima,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-736536cc,Guarulhos,SP,Conjunto São José,Feira livre tradicional,Terça-feira,-,-,Avenida Armando Bei,-,Bonsucesso,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-e76860b1,Guarulhos,SP,Continental I,Feira livre tradicional,Terça-feira,-,-,Rua Jovino da Costa Silva,-,Cabuçu,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-fb823585,Guarulhos,SP,Cecap II,Feira livre tradicional,Terça-feira,-,-,Praça Mamonas Assassinas,-,Cecap,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-27f15e64,Guarulhos,SP,São Manoel,Feira livre tradicional,Terça-feira,-,-,Rua Sapé,-,Cumbica,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-10d4d6a8,Guarulhos,SP,Jardim Vila Galvão,Feira livre tradicional,Terça-feira,-,-,Avenida Mem de Sá,-,Jardim Vila Galvão,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-6634af7a,Guarulhos,SP,Bambi,Feira livre tradicional,Terça-feira,-,-,Rua Gabriela Gurgel de Freitas,-,Mato das Cobras,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-5ae15c91,Guarulhos,SP,Jardim Adriana,Feira livre tradicional,Terça-feira,-,-,Rua Maria Vilaça da Silva,-,Morros,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-83b5de20,Guarulhos,SP,Pinhal,Feira livre tradicional,Terça-feira,-,-,Avenida Avelino Alves Machado,-,Paraventi,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-75e048dd,Guarulhos,SP,Sítio São Francisco,Feira livre tradicional,Terça-feira,-,-,Rua Nove,-,Pimentas,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-76d5a347,Guarulhos,SP,Presidente Dutra,Feira livre tradicional,Terça-feira,-,-,Rua Maracás,-,Presidente Dutra,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-71d9ef8b,Guarulhos,SP,Lavras,Feira livre tradicional,Terça-feira,-,-,Rua São Paulo Potengi,-,São João,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
guarulhos-9ac8f8f5,Guarulhos,SP,Vila Moreira,Feira livre tradicional,Terça-feira,-,-,Rua Marcolina Moreira,-,Vila Augusta,-,-,-,-,Guarulhos Todo Dia,https://guarulhostododia.com.br/guias/2024/04/16/informacoes-sobre-as-feiras-livres-de-guarulhos/,a_confirmar,"Lista pública local; confirmar com moradores, feirantes ou Prefeitura de Guarulhos."
sao-paulo-2ad3c160,São Paulo,SP,AGUA BRANCA - RUA DONA ANA GERMAINE BUCHARD,Orgânica,Domingo,-,-,RUA DONA ANA GERMAINE BUCHARD,286,AGUA BRANCA,R ANA PIMENTEL A MELO PALHETA,LAPA,0,14133,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-7ce767eb,São Paulo,SP,AGUA BRANCA - RUA DR COSTA JUNIOR C TANABI,Tradicional,Domingo,08:00,14:00,RUA DR COSTA JUNIOR C TANABI,500,AGUA BRANCA,AVENIDA ANTARTICA,LAPA,25,10537,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b24213f1,São Paulo,SP,ALTO DA MOOCA - RUA TEREZINA,Tradicional,Domingo,08:00,14:00,RUA TEREZINA,615,ALTO DA MOOCA,CAMPO LARGO E MANAUS,MOOCA,55,10138,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-539a527f,São Paulo,SP,AMERICANOPOLIS - RUA HUGO VITOR DA SILVA,Tradicional,Domingo,08:00,14:00,RUA HUGO VITOR DA SILVA,50,AMERICANOPOLIS,SAO PAULO,JABAQUARA,65,10677,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-65ef3b53,São Paulo,SP,BARUEL - AV BARUEL,Tradicional,Domingo,08:00,14:00,AV BARUEL,661,BARUEL,AVENIDA CASA VERDE,CASA VERDE / CACHOEIRINHA,49,10197,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-838d443f,São Paulo,SP,BELA VISTA - RUA SANTO AMARO,Tradicional,Domingo,08:00,14:00,RUA SANTO AMARO,100,BELA VISTA,AGUIAR BARROS E FCA MIQUELINA,SE,50,11924,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-231d2e6d,São Paulo,SP,BRAS - RUA CONSELHEIRO BELISARIO,Tradicional,Domingo,08:00,14:00,RUA CONSELHEIRO BELISARIO,400,BRAS,RUA MARIA MARCOLINA,MOOCA,73,10022,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-09a9401f,São Paulo,SP,BUTANTA - RUA LUIS ANTONIO MARTINS,Tradicional,Domingo,08:00,14:00,RUA LUIS ANTONIO MARTINS,21,BUTANTA,PROXIMO INSTITUTO BUTANTA,BUTANTA,18,11142,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-eb179f57,São Paulo,SP,CACHOEIRINHA - RUA CLEUSA MILOCHI,Tradicional,Domingo,08:00,14:00,RUA CLEUSA MILOCHI,163,CACHOEIRINHA,RUA JERONIMO DA ROCHA,CASA VERDE / CACHOEIRINHA,18,12211,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-65efa147,São Paulo,SP,CAMBUCI - RUA INGLES DE SOUZA,Tradicional,Domingo,08:00,14:00,RUA INGLES DE SOUZA,400,CAMBUCI,AV LINS DE VASCONCELOS,SE,136,10030,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-030117eb,São Paulo,SP,CAMPO BELO - RUA CONDE DE PORTO ALEGRE,Tradicional,Domingo,08:00,14:00,RUA CONDE DE PORTO ALEGRE,50,CAMPO BELO,ENTRE 1181 E 1270 JOAO S DIAS,SANTO AMARO,36,12050,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-56522a7e,São Paulo,SP,CAMPO LIMPO - AV AMADEU DA SILVA SAMELLO,Tradicional,Domingo,08:00,14:00,AV AMADEU DA SILVA SAMELLO,1,CAMPO LIMPO,TV ES CAMPO LIMPO,CAMPO LIMPO,100,10782,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-be4a5a8d,São Paulo,SP,CANGAIBA - RUA GOITA,Tradicional,Domingo,08:00,14:00,RUA GOITA,100,CANGAIBA,AVENIDA CANGAIBA,PENHA,22,10685,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-b016c0dc,São Paulo,SP,CAPAO REDONDO - RUA MODELAR,Tradicional,Domingo,08:00,14:00,RUA MODELAR,50,CAPAO REDONDO,-,CAMPO LIMPO,11,11770,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-cd84fadd,São Paulo,SP,CARANDIRU - RUA ANNA PAPINI GUARANHA,Tradicional,Domingo,08:00,14:00,RUA ANNA PAPINI GUARANHA,1000,CARANDIRU,AV ZAKI NARCHI,V MARIA / VILA GUILHERME,71,12602,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2a51f8fb,São Paulo,SP,CID ADEMAR - AV CUPECE,Tradicional,Domingo,08:00,14:00,AV CUPECE,1784,CID ADEMAR,S/INFORM,CIDADE ADEMAR,70,10790,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a6b38f27,São Paulo,SP,CID DUTRA - RUA NOSSA SENHORA DO OUTEIRO,Tradicional,Domingo,08:00,14:00,RUA NOSSA SENHORA DO OUTEIRO,10,CID DUTRA,R GUARUVA E STA GREGORIA,CAPELA DO SOCORRO,61,10804,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-664e63aa,São Paulo,SP,CID MONCOES - AV NOVA INDEPENDENCIA,Tradicional,Domingo,08:00,14:00,AV NOVA INDEPENDENCIA,600,CID MONCOES,ENTRE OS N.S 489 E 837,PINHEIROS,46,10812,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-f17c322c,São Paulo,SP,CID SAO MATHEUS - RUA JOAQUIM GOUVEIA FRANCO,Tradicional,Domingo,08:00,14:00,RUA JOAQUIM GOUVEIA FRANCO,173,CID SAO MATHEUS,AVENIDA MATEO BEI,SAO MATEUS,106,10456,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9d2e8f01,São Paulo,SP,CID TIRADENTES - RUA WILSON FERNANDES S CARVALHO,Tradicional,Domingo,08:00,14:00,RUA WILSON FERNANDES S CARVALHO,100,CID TIRADENTES,-,CIDADE TIRADENTES,44,12262,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-d47e9064,São Paulo,SP,CID VARGAS - PÇ NOVA AMERICA,Tradicional,Domingo,08:00,14:00,PÇ NOVA AMERICA,15,CID VARGAS,ESQ RUA SAO WENCESLAU,JABAQUARA,46,10448,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-9e637769,São Paulo,SP,CIDADE TIRADENTES - RUA B10,Tradicional,Domingo,08:00,14:00,RUA B10,-,CIDADE TIRADENTES,SUPERMERCADO NEGREIROS,GUAIANASES,0,12530,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-2154bc58,São Paulo,SP,CJ HAB FAZENDA DO CA - AV HENRIQUETA NOGUEZ BRIEBA,Tradicional,Domingo,08:00,14:00,AV HENRIQUETA NOGUEZ BRIEBA,1,CJ HAB FAZENDA DO CA,-,CIDADE TIRADENTES,22,12351,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6bcf5348,São Paulo,SP,"CONJUNTO HABITACIONAL INACIO MONTEIRO - RUA CACHOEIRA DAS JANGADAS, 15",Tradicional,Domingo,08:00,14:00,"RUA CACHOEIRA DAS JANGADAS, 15",222,CONJUNTO HABITACIONAL INACIO MONTEIRO,-,CIDADE TIRADENTES,4,17612,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-6ab7df15,São Paulo,SP,CONSOLACAO - RUA MAJOR QUEDINHO,Tradicional,Domingo,08:00,14:00,RUA MAJOR QUEDINHO,89,CONSOLACAO,PRACA ROOSEVELT,SE,86,11541,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-e1779c73,São Paulo,SP,CRUZ DAS ALMAS - ES DO SABAO,Tradicional,Domingo,08:00,14:00,ES DO SABAO,448,CRUZ DAS ALMAS,AV ELISIO TEIXEIRA LEITE,FREGUESIA / BRASILANDIA,115,10405,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-5b75c176,São Paulo,SP,ENG GOULART - PÇ DO HORTICULTORES,Tradicional,Domingo,08:00,14:00,PÇ DO HORTICULTORES,415,ENG GOULART,S/INF,PENHA,44,11380,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-a99d84bd,São Paulo,SP,ERMELINO MATARAZZO - RUA SHOBEE KUMAGAI,Tradicional,Domingo,08:00,14:00,RUA SHOBEE KUMAGAI,6996,ERMELINO MATARAZZO,AVENIDA PARANAGUA,ERMELINO MATARAZZO,164,10383,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
sao-paulo-8432a6bc,São Paulo,SP,GUAIANASES - RUA LAURA BOSS,Tradicional,Domingo,08:00,14:00,RUA LAURA BOSS,100,GUAIANASES,COHAB JOSE BONIFACIO,ITAQUERA,88,13706,Prefeitura de São Paulo - SESANA,https://prefeitura.sp.gov.br/web/seguranca_alimentar/w/feiras-livres-sp,oficial,Importado da planilha oficial de endereços de feiras livres.
